canonical_smiles,molecule_chembl_id,standard_units,standard_value,units,value
CCC(C)(C)c1ccc(OCCCN2CCCCC2)cc1,CHEMBL4173079,nM,19.0,nM,19.0
CCC(C)(C)c1ccc(OCCCN2CCCC2)cc1,CHEMBL4561401,nM,4.5,nM,4.5
CCC(C)(C)c1ccc(OCCCN2CCCCC2C)cc1,CHEMBL4435585,nM,20.0,nM,20.0
CCC(C)(C)c1ccc(OCCCN2C(C)CCCC2C)cc1,CHEMBL4449671,nM,22.0,nM,22.0
CCC(C)(C)c1ccc(OCCCN2CCCC(C)C2)cc1,CHEMBL4560631,nM,428.0,nM,428.0
CCC(C)(C)c1ccc(OCCCN2CCCC(C)(C)C2)cc1,CHEMBL4557594,nM,417.0,nM,417.0
CCC(C)(C)c1ccc(OCCCN2CC(C)CC(C)C2)cc1,CHEMBL4530407,nM,962.0,nM,962.0
CCC(C)(C)c1ccc(OCCCN2CCC(C)CC2)cc1,CHEMBL4473751,nM,2070.0,nM,2070.0
CCC(C)(C)c1ccc(OCCCN2CCCCCC2)cc1,CHEMBL4522715,nM,65.0,nM,65.0
CCC(C)(C)c1ccc(OCCCCN2CCCCC2)cc1,CHEMBL4301944,nM,379.0,nM,379.0
CCC(C)(C)c1ccc(OCCCCN2CCCC(C)C2)cc1,CHEMBL4300905,nM,1228.0,nM,1228.0
CCC(C)(C)c1ccc(OCCCCN2CCC(C)CC2)cc1,CHEMBL4302883,nM,1000.0,nM,1000.0
CCC(C)(C)c1ccc(OCCCCN2CCCCCC2)cc1,CHEMBL4302260,nM,609.0,nM,609.0
CCC(C)(C)c1ccc(OCCCCCN2CCCCC2)cc1,CHEMBL4300613,nM,1000.0,nM,1000.0
CCC(C)(C)c1ccc(OCCCCCN2CCCC(C)C2)cc1,CHEMBL4300100,nM,1000.0,nM,1000.0
CCC(C)(C)c1ccc(OCCCCCN2CCC(C)CC2)cc1,CHEMBL4301832,nM,1000.0,nM,1000.0
CCC(C)(C)c1ccc(OCCCCCN2CCCCCC2)cc1,CHEMBL4302261,nM,1128.0,nM,1128.0
CCC(C)(C)c1ccc(OCCCCCCN2CCCCC2)cc1,CHEMBL4300614,nM,1000.0,nM,1000.0
CCC(C)(C)c1ccc(OCCCCCCN2CCCC(C)C2)cc1,CHEMBL4302559,nM,1000.0,nM,1000.0
CCC(C)(C)c1ccc(OCCCCCCN2CCC(C)CC2)cc1,CHEMBL4302455,nM,1000.0,nM,1000.0
CCC(C)(C)c1ccc(OCCCCCCN2CCCCCC2)cc1,CHEMBL4303004,nM,390.0,nM,390.0
CCC(C)(C)c1ccc(OCCCCCCCN2CCCCC2)cc1,CHEMBL4300992,nM,1000.0,nM,1000.0
CCC(C)(C)c1ccc(OCCCCCCCN2CCCC(C)C2)cc1,CHEMBL4302768,nM,1000.0,nM,1000.0
CCC(C)(C)c1ccc(OCCCCCCCN2CCC(C)CC2)cc1,CHEMBL4302195,nM,1000.0,nM,1000.0
CCC(C)(C)c1ccc(OCCCCCCCN2CCCCCC2)cc1,CHEMBL4301110,nM,1495.0,nM,1495.0
CCC(C)(C)c1ccc(OCCCCCCCCN2CCCCC2)cc1,CHEMBL4302884,nM,1000.0,nM,1000.0
CCC(C)(C)c1ccc(OCCCCCCCCN2CCCC(C)C2)cc1,CHEMBL4302350,nM,1000.0,nM,1000.0
CCC(C)(C)c1ccc(OCCCCCCCCN2CCC(C)CC2)cc1,CHEMBL4300713,nM,1000.0,nM,1000.0
CCC(C)(C)c1ccc(OCCCCCCCCN2CCCCCC2)cc1,CHEMBL4301548,nM,1000.0,nM,1000.0
C#CCN(C)[C@H](C)Cc1ccccc1,CHEMBL972,nM,6.8,nM,6.8
C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,CHEMBL396778,nM,9.0,nM,9.0
C#CCN[C@@H]1CCc2ccccc21,CHEMBL887,nM,14.0,nM,14.0
C#CCN(C)[C@H](C)Cc1ccccc1,CHEMBL972,nM,10.0,nM,10.0
c1ccc(CNC23OC4C5C6CC(C7C6C4C72)C53)cc1,CHEMBL391409,nM,100000.0,uM,100.0
C#CCNC12OC3C4C5CC(C6C5C3C61)C42,CHEMBL3263483,,,,
Nc1ccc(C/N=C2/C3C4CC5C6C4C2C6C2(OCCO2)C53)cc1,CHEMBL4474332,nM,1910.0,uM,1.91
NCc1ccc(C/N=C2/C3C4CC5C6C4C2C6C2(OCCO2)C53)cc1,CHEMBL4530916,nM,13800.0,uM,13.8
c1cc(C/N=C2\C3C4CC5C6C4C2C6C2(OCCO2)C53)ccc1C/N=C1/C2C3CC4C5C3C1C5C1(OCCO1)C42,CHEMBL4436402,nM,100000.0,uM,100.0
NCc1ccc(CNC2C3C4CC5C6C4C2C6C2(OCCO2)C53)cc1,CHEMBL4543582,nM,100000.0,uM,100.0
C#CCNCc1ccc(C/N=C2/C3C4CC5C6C4C2C6C2(OCCO2)C53)cc1,CHEMBL4530974,nM,1700.0,uM,1.7
C#CCNCc1ccc(CNC2C3C4CC5C6C4C2C6C2(OCCO2)C53)cc1,CHEMBL4452784,nM,36310.0,uM,36.31
Nc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1,CHEMBL4453923,nM,100000.0,uM,100.0
NCc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1,CHEMBL4447070,nM,100000.0,uM,100.0
C#CCNCc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1,CHEMBL4528196,nM,3800.0,uM,3.8
Nc1ccc(CNC23OC4C5C6CC(C7C6C4C72)C53)cc1,CHEMBL4561709,nM,100000.0,uM,100.0
ClCc1ccc(CNC23OC4C5C6CC(C7C6C4C72)C53)cc1,CHEMBL4441047,nM,14130.0,uM,14.13
C#CCNCc1ccc(CNC23OC4C5C6CC(C7C6C4C72)C53)cc1,CHEMBL4520421,nM,28180.0,uM,28.18
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,CHEMBL165,nM,5010.0,uM,5.01
Oc1ccc([C@H]2Oc3ccc(/C=C/c4cc(O)cc(O)c4)cc3[C@@H]2c2cc(O)cc(O)c2)cc1,CHEMBL518935,nM,2390.0,uM,2.39
CC(C)=CCc1c(O)cc(/C=C/c2ccc3c(c2)[C@H](c2cc(O)c(CC=C(C)C)c(O)c2)[C@@H](c2ccc(O)cc2)O3)cc1O,CHEMBL4552841,nM,920.0,uM,0.92
CC(C)=CCc1c(O)cc(/C=C/c2ccc(O)cc2)cc1O,CHEMBL2230263,nM,3620.0,uM,3.62
CC(C)=CCc1c(O)cc([C@@H](Oc2ccc(/C=C/c3cc(O)c4c(c3)OC(C)(C)CC4)cc2)[C@@H](C)c2ccc(O)cc2)cc1O,CHEMBL4591420,nM,9230.0,uM,9.23
CO[C@@H](c1ccc(O)cc1)[C@H](Oc1ccc(/C=C/c2cc(O)c3c(c2)OC(C)(C)CC3)cc1)c1cc(O)c(CC=C(C)C)c(O)c1,CHEMBL4586379,nM,1900.0,uM,1.9
CC(C)=CCc1c(O)cc(/C=C/c2ccc3c(c2)[C@H](c2cc(O)c4c(c2)OC(C)(C)CC4)[C@@H](c2ccc(O)cc2)O3)cc1O,CHEMBL4439631,nM,3930.0,uM,3.93
CC(C)NNC(=O)c1ccncc1,CHEMBL92401,nM,8350.0,uM,8.35
O=C(CCC1NC(=O)NC1=O)NCCc1c[nH]c2ccccc12,CHEMBL4448235,nM,200000.0,uM,200.0
N[C@@H]1C[C@H]1c1ccccc1.N[C@H]1C[C@@H]1c1ccccc1,CHEMBL3989843,nM,9.4,uM,0.0094
C#CCN(C)Cc1cc2cc(OCCCN3CCCCC3)ccc2n1C,CHEMBL4173258,nM,78.0,nM,78.0
O=C(c1ccc(OCCCc2c[nH]cn2)cc1)C1CC1,CHEMBL14638,nM,1900.0,uM,1.9
C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C,CHEMBL1929421,nM,120.0,nM,120.0
Cc1cc(=O)oc2ccc(OC/C=C/CCn3cnc4c(N5CCCCC5)ncnc43)cc12,CHEMBL4445345,nM,6800.0,uM,6.8
C#CCN(C)Cc1cc2cc(OCCCN3CCCCC3)ccc2n1C,CHEMBL4173258,nM,1940.0,uM,1.94
C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C,CHEMBL1929421,nM,3200.0,uM,3.2
O=C(c1ccc(OCCCc2c[nH]cn2)cc1)C1CC1,CHEMBL14638,nM,2100.0,uM,2.1
C#CCN(C)Cc1cc2cc(OCCCN3CCCCC3)ccc2n1C,CHEMBL4173258,nM,78.0,uM,0.078
C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C,CHEMBL1929421,nM,120.0,uM,0.12
CN(C)CCC(=O)c1cc2ccc(O)cc2oc1=O.Cl,CHEMBL4466838,nM,71380.0,uM,71.38
CCN(CC)CCC(=O)c1cc2ccc(O)cc2oc1=O.Cl,CHEMBL4543997,nM,94020.0,uM,94.02
Cl.O=C(CCN1CCCC1)c1cc2ccc(O)cc2oc1=O,CHEMBL4463260,nM,200000.0,uM,200.0
Cl.O=C(CCN1CCCCC1)c1cc2ccc(O)cc2oc1=O,CHEMBL4541683,nM,200000.0,uM,200.0
Cl.O=C(CCN1CCOCC1)c1cc2ccc(O)cc2oc1=O,CHEMBL4475218,nM,151100.0,uM,151.1
Cl.O=C(CCN1CCN(Cc2ccccc2)CC1)c1cc2ccc(O)cc2oc1=O,CHEMBL4525381,nM,41110.0,uM,41.11
COc1ccc2cc(C(=O)CCN(C)C)c(=O)oc2c1.Cl,CHEMBL4466943,nM,21100.0,uM,21.1
COc1ccc2cc(C(=O)CCN3CCCCC3)c(=O)oc2c1.Cl,CHEMBL4571403,nM,20120.0,uM,20.12
COc1ccc2cc(C(=O)CCN3CCCC3)c(=O)oc2c1.Cl,CHEMBL4463853,nM,18110.0,uM,18.11
COc1ccc2cc(C(=O)CCN3CCOCC3)c(=O)oc2c1.Cl,CHEMBL4537471,nM,4620.0,uM,4.62
CN(C)CCC(=O)c1cc2cc(Br)c(O)c(Br)c2oc1=O.Cl,CHEMBL4438112,nM,200000.0,uM,200.0
Cl.O=C(CCN1CCOCC1)c1cc2cc(Br)c(O)c(Br)c2oc1=O,CHEMBL4439360,nM,14080.0,uM,14.08
Cl.O=C(CCN1CCCC1)c1cc2cc(Br)c(O)c(Br)c2oc1=O,CHEMBL4546398,nM,200000.0,uM,200.0
Cc1cc(O)cc2oc(=O)c(C(=O)CCN(C)C)cc12.Cl,CHEMBL4554567,nM,3660.0,uM,3.66
Cc1cc(O)cc2oc(=O)c(C(=O)CCN3CCOCC3)cc12.Cl,CHEMBL4474002,nM,35980.0,uM,35.98
Cc1cc(O)cc2oc(=O)c(C(=O)CCN3CCCCC3)cc12.Cl,CHEMBL4467621,nM,119300.0,uM,119.3
Cc1cc(O)cc2oc(=O)c(C(=O)CCN3CCCC3)cc12.Cl,CHEMBL4550005,nM,43670.0,uM,43.67
C#CCN[C@@H]1CCc2ccccc21,CHEMBL887,nM,8.4,uM,0.0084
C#CCN(C)Cc1ccc(O)c2ncccc12,CHEMBL3291021,nM,1500.0,uM,1.5
C#CCN(C)Cc1ccc(O)c2ncccc12,CHEMBL3291021,nM,10200.0,uM,10.2
COc1ccc2[nH]c3nc4c(c(N)c3c2c1)CCCC4,CHEMBL4442213,nM,53900.0,uM,53.9
COc1ccc(/C=C2\COc3cc(OCCCN4CCCCC4)ccc3C2=O)cc1,CHEMBL4527805,nM,3440.0,uM,3.44
C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)cc3)nc(N)n2)cc1,CHEMBL4514270,nM,3300.0,uM,3.3
C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)cc3)nc(C)n2)cc1,CHEMBL4451426,nM,7830.0,uM,7.83
C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)cc3)nc(-c3ccccc3)n2)cc1,CHEMBL4548899,nM,12260.0,uM,12.26
C#CCOc1ccc(-c2cc(-c3cccc(OCC#C)c3)nc(N)n2)cc1,CHEMBL4435127,nM,1490.0,uM,1.49
C#CCOc1ccc(-c2cc(-c3cccc(OCC#C)c3)nc(C)n2)cc1,CHEMBL4459207,nM,8090.0,uM,8.09
C#CCOc1ccc(-c2cc(-c3cccc(OCC#C)c3)nc(-c3ccccc3)n2)cc1,CHEMBL4472217,nM,17690.0,uM,17.69
C#CCOc1ccc(-c2cc(-c3ccccc3OCC#C)nc(N)n2)cc1,CHEMBL4449439,nM,22120.0,uM,22.12
C#CCOc1ccc(-c2cc(-c3ccccc3OCC#C)nc(C)n2)cc1,CHEMBL4446207,nM,18070.0,uM,18.07
C#CCOc1ccc(-c2cc(-c3ccccc3OCC#C)nc(-c3ccccc3)n2)cc1,CHEMBL4543829,nM,14440.0,uM,14.44
C#CCOc1cccc(-c2cc(-c3cccc(OCC#C)c3)nc(N)n2)c1,CHEMBL4455630,nM,22090.0,uM,22.09
C#CCOc1cccc(-c2cc(-c3cccc(OCC#C)c3)nc(-c3ccccc3)n2)c1,CHEMBL4591817,nM,23440.0,uM,23.44
C#CCOc1ccccc1-c1cc(-c2ccccc2OCC#C)nc(N)n1,CHEMBL4520073,nM,11130.0,uM,11.13
C#CCOc1ccccc1-c1cc(-c2ccccc2OCC#C)nc(-c2ccccc2)n1,CHEMBL4554961,nM,13780.0,uM,13.78
C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)c(OC)c3)nc(N)n2)cc1,CHEMBL4454141,nM,20030.0,uM,20.03
C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)c(OC)c3)nc(C)n2)cc1,CHEMBL4450296,nM,21080.0,uM,21.08
C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)c(OC)c3)nc(-c3ccccc3)n2)cc1,CHEMBL4567714,nM,15710.0,uM,15.71
C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)c(OCC)c3)nc(N)n2)cc1,CHEMBL4456862,nM,14010.0,uM,14.01
C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)c(OCC)c3)nc(C)n2)cc1,CHEMBL4455144,nM,10970.0,uM,10.97
C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)c(OCC)c3)nc(-c3ccccc3)n2)cc1,CHEMBL4469654,nM,29030.0,uM,29.03
C#CCN(C)CCCOc1ccc(Cl)cc1Cl,CHEMBL8706,,,,
C#CCN(C)Cc1ccccc1,CHEMBL673,nM,150.0,uM,0.15
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,,,,
Fc1ccc(/N=C/c2ccc3[nH]ncc3c2)cc1Cl,CHEMBL4449231,nM,2.1,nM,2.1
Fc1cc(/N=C/c2ccc3[nH]ncc3c2)ccc1Cl,CHEMBL4567537,nM,1.91,nM,1.91
Clc1cc(/N=C/c2ccc3[nH]ncc3c2)cnc1Cl,CHEMBL4539722,nM,1.28,nM,1.28
COCCn1ncc2cc(/C=N/c3ccc(Cl)c(Cl)c3)ccc21,CHEMBL4466571,nM,1.29,nM,1.29
C#CCN(C)[C@H](C)Cc1ccccc1,CHEMBL972,nM,5.5,nM,5.5
C#CCN[C@@H]1CCc2ccccc21,CHEMBL887,nM,13.0,nM,13.0
C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,CHEMBL396778,nM,5.18,nM,5.18
O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2[nH]ncc2c1,CHEMBL3319244,nM,0.5888,,9.23
O=C(Nc1ccc(F)c(Cl)c1)c1ccc2[nH]ncc2c1,CHEMBL3317469,nM,0.6761,,9.17
O=C(Nc1ccc(Cl)c(F)c1)c1ccc2[nH]ncc2c1,CHEMBL3319247,nM,0.6607,,9.18
O=C(Nc1cnc(Cl)c(Cl)c1)c1ccc2[nH]ncc2c1,CHEMBL3319254,nM,5.37,,8.27
Cn1ncc2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc21,CHEMBL3319256,nM,0.389,,9.41
COCCn1ncc2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc21,CHEMBL4104691,nM,1.072,,8.97
Clc1ccc(/N=C/c2ccc3[nH]ncc3c2)cc1Cl,CHEMBL3319272,nM,0.6166,,9.21
Fc1ccc(/N=C/c2ccc3[nH]ncc3c2)cc1Cl,CHEMBL4449231,nM,2.089,,8.68
Fc1cc(/N=C/c2ccc3[nH]ncc3c2)ccc1Cl,CHEMBL4567537,nM,1.905,,8.72
Clc1cc(/N=C/c2ccc3[nH]ncc3c2)cnc1Cl,CHEMBL4539722,nM,1.288,,8.89
Cn1ncc2cc(/C=N/c3ccc(Cl)c(Cl)c3)ccc21,CHEMBL3319273,nM,1.023,,8.99
COCCn1ncc2cc(/C=N/c3ccc(Cl)c(Cl)c3)ccc21,CHEMBL4466571,nM,1.288,,8.89
C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,CHEMBL396778,nM,5.129,,8.29
CC(C)NNC(=O)c1ccncc1,CHEMBL92401,nM,1780.0,uM,1.78
C#CCN[C@@H]1CCc2ccccc21,CHEMBL887,nM,36.0,uM,0.036
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,,,,
CC(=O)c1ccc(O)cc1O,CHEMBL243374,,,,
CCN(CCCCCCCCCCCCOc1ccc(C(C)=O)c(O)c1)Cc1ccccc1,CHEMBL4540746,nM,33100.0,uM,33.1
CC(=O)c1ccc(OCCCCCCCCCCCCN2CCC(Cc3ccccc3)CC2)cc1O,CHEMBL4584479,nM,25800.0,uM,25.8
CCN(CCCCCCCCCCOc1ccc(C(C)=O)c(O)c1)Cc1ccccc1,CHEMBL4562783,nM,23400.0,uM,23.4
CC(=O)c1ccc(OCCCCCCCCCCN2CCC(c3ccccc3)CC2)cc1O,CHEMBL4434728,nM,14200.0,uM,14.2
CC(=O)c1ccc(OCCCCCCCCCCN2CCN(Cc3ccccc3)CC2)cc1O,CHEMBL4582111,nM,17300.0,uM,17.3
CC(=O)c1ccc(OCCCCCCCCCCN2CCC(Cc3ccccc3)CC2)cc1O,CHEMBL4519989,nM,21600.0,uM,21.6
CC(=O)c1ccc(OCCCCCCCCCN2CCc3ccccc3C2)cc1O,CHEMBL4463319,nM,19400.0,uM,19.4
CC(=O)c1ccc(OCCCCCCCCCN2CCN(Cc3ccccc3)CC2)cc1O,CHEMBL4524259,nM,21600.0,uM,21.6
CC(=O)c1ccc(OCCCCCCCCCN2CCC(Cc3ccccc3)CC2)cc1O,CHEMBL4560409,nM,27900.0,uM,27.9
CCN(CC)CCCCCCOc1ccc(C(C)=O)c(O)c1,CHEMBL4533011,nM,22100.0,uM,22.1
CC(=O)c1ccc(OCCCCCCN2CCc3ccccc3C2)cc1O,CHEMBL4460888,nM,26900.0,uM,26.9
CC(=O)c1ccc(OCCCCCCN2CCC(Cc3ccccc3)CC2)cc1O,CHEMBL4440788,nM,15800.0,uM,15.8
CCN(CCCCCOc1ccc(C(C)=O)c(O)c1)Cc1ccccc1,CHEMBL4456192,nM,29800.0,uM,29.8
CC(=O)c1ccc(OCCCCCN2CCc3ccccc3C2)cc1O,CHEMBL4513777,nM,15200.0,uM,15.2
CC(=O)c1ccc(OCCCCCN2CCC(Cc3ccccc3)CC2)cc1O,CHEMBL4592043,nM,20800.0,uM,20.8
CCN(CC)CCCCOc1ccc(C(C)=O)c(O)c1,CHEMBL4460654,nM,22200.0,uM,22.2
CCN(CCCCOc1ccc(C(C)=O)c(O)c1)Cc1ccccc1,CHEMBL4542187,nM,16600.0,uM,16.6
COc1cc2c(cc1OC)CN(CCCCOc1ccc(C(C)=O)c(O)c1)CC2,CHEMBL4577772,nM,15700.0,uM,15.7
CC(=O)c1ccc(OCCCCN2CCc3ccccc3C2)cc1O,CHEMBL4522546,nM,12800.0,uM,12.8
CC(=O)c1ccc(OCCCCN2CCC(Cc3ccccc3)CC2)cc1O,CHEMBL4457307,nM,13500.0,uM,13.5
CCN(CC)CCCOc1ccc(C(C)=O)c(O)c1,CHEMBL4473610,nM,16100.0,uM,16.1
CCN(CCCOc1ccc(C(C)=O)c(O)c1)Cc1ccccc1,CHEMBL4450361,nM,14900.0,uM,14.9
COc1cc2c(cc1OC)CN(CCCOc1ccc(C(C)=O)c(O)c1)CC2,CHEMBL4438605,nM,13800.0,uM,13.8
CC(=O)c1ccc(OCCCN2CCc3ccccc3C2)cc1O,CHEMBL4465978,nM,16700.0,uM,16.7
CC(=O)c1ccc(OCCCN2CCC(c3ccccc3)CC2)cc1O,CHEMBL4467682,nM,19800.0,uM,19.8
CC(=O)c1ccc(OCCCN2CCC(Cc3ccccc3)CC2)cc1O,CHEMBL4572109,nM,18700.0,uM,18.7
CCN(CC)CCOc1ccc(C(C)=O)c(O)c1,CHEMBL4550348,nM,11700.0,uM,11.7
CCN(CCOc1ccc(C(C)=O)c(O)c1)Cc1ccccc1,CHEMBL4447173,nM,13800.0,uM,13.8
CC(=O)c1ccc(OCCN2CCN(Cc3ccccc3)CC2)cc1O,CHEMBL4445756,nM,10200.0,uM,10.2
CC(=O)c1ccc(OCCN2CCC(Cc3ccccc3)CC2)cc1O,CHEMBL4458892,nM,22800.0,uM,22.8
CN(C)C(=O)Oc1cccc(/C=C/C(=O)c2ccccc2O)c1,CHEMBL4446815,nM,800.0,uM,0.8
CCN(C)C(=O)Oc1cccc(/C=C/C(=O)c2ccccc2O)c1,CHEMBL4466019,nM,1300.0,uM,1.3
CON(C)C(=O)Oc1cccc(/C=C/C(=O)c2ccccc2O)c1,CHEMBL4579723,nM,2600.0,uM,2.6
CCN(CC)C(=O)Oc1cccc(/C=C/C(=O)c2ccccc2O)c1,CHEMBL4448344,nM,1800.0,uM,1.8
O=C(/C=C/c1cccc(OC(=O)N(c2ccccc2)c2ccccc2)c1)c1ccccc1O,CHEMBL4565177,nM,4900.0,uM,4.9
O=C(/C=C/c1cccc(OC(=O)N2CCOCC2)c1)c1ccccc1O,CHEMBL4591934,nM,3100.0,uM,3.1
CN(C)C(=O)Oc1cccc(/C=C/C(=O)c2ccccc2OC(=O)N(C)C)c1,CHEMBL4454576,nM,2900.0,uM,2.9
CCN(C)C(=O)Oc1cccc(/C=C/C(=O)c2ccccc2OC(=O)N(C)CC)c1,CHEMBL4563460,nM,3700.0,uM,3.7
CON(C)C(=O)Oc1cccc(/C=C/C(=O)c2ccccc2OC(=O)N(C)OC)c1,CHEMBL4454566,nM,4600.0,uM,4.6
CCN(CC)C(=O)Oc1cccc(/C=C/C(=O)c2ccccc2OC(=O)N(CC)CC)c1,CHEMBL4460825,nM,3300.0,uM,3.3
O=C(/C=C/c1cccc(OC(=O)N(c2ccccc2)c2ccccc2)c1)c1ccccc1OC(=O)N(c1ccccc1)c1ccccc1,CHEMBL4448924,nM,6300.0,uM,6.3
O=C(/C=C/c1cccc(OC(=O)N2CCOCC2)c1)c1ccccc1OC(=O)N1CCOCC1,CHEMBL4468771,nM,5200.0,uM,5.2
O=C(/C=C/c1cccc(O)c1)c1ccccc1O,CHEMBL3823220,nM,1100.0,uM,1.1
CC(C)NNC(=O)c1ccncc1,CHEMBL92401,nM,1620.0,uM,1.62
C#CCN[C@@H]1CCc2ccccc21,CHEMBL887,nM,31.0,uM,0.031
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CHEMBL140,,,,
O=C(/C=C/c1cccc(OCCCN2CCc3ccccc3C2)c1)c1ccccc1O,CHEMBL4574317,nM,10700.0,uM,10.7
O=C(/C=C/c1cccc(OCCCCN2CCc3ccccc3C2)c1)c1ccccc1O,CHEMBL4456222,nM,5300.0,uM,5.3
O=C(/C=C/c1cccc(OCCCCCN2CCc3ccccc3C2)c1)c1ccccc1O,CHEMBL4538762,nM,4800.0,uM,4.8
O=C(/C=C/c1cccc(OCCCCCCN2CCc3ccccc3C2)c1)c1ccccc1O,CHEMBL4434713,nM,6700.0,uM,6.7
O=C(/C=C/c1cccc(OCCCCN2CCC(Cc3ccccc3)CC2)c1)c1ccccc1O,CHEMBL4567417,nM,6400.0,uM,6.4
O=C(/C=C/c1ccc(F)cc1)c1ccc(OCCCN2CCc3ccccc3C2)cc1O,CHEMBL4457588,nM,12600.0,uM,12.6
COc1ccccc1/C=C/C(=O)c1ccc(OCCCCN2CCc3ccccc3C2)cc1O,CHEMBL4573947,nM,9500.0,uM,9.5
CN(C)c1ccc(/C=C/C(=O)c2ccc(OCCCCCCN3CCc4ccccc4C3)cc2O)cc1,CHEMBL4441838,nM,7100.0,uM,7.1
O=C(CCc1cccc(OCCCCN2CCc3ccccc3C2)c1)c1ccccc1O,CHEMBL4473943,nM,26700.0,uM,26.7
CC(C)NNC(=O)c1ccncc1,CHEMBL92401,nM,1350.0,uM,1.35
C#CCN[C@@H]1CCc2ccccc21,CHEMBL887,nM,28.1,uM,0.0281
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,,,,
COc1ccc2cc(Cn3ccc(=O)c(O)c3C)c(=O)oc2c1,CHEMBL4470317,nM,91.9,nM,91.9
C#CCOc1ccc2cc(Cn3ccc(=O)c(O)c3CC)c(=O)oc2c1,CHEMBL4442642,nM,120.9,nM,120.9
Cc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3ccccc3)cc2oc1=O,CHEMBL4469018,nM,335.7,nM,335.7
CCc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3ccccc3)cc2oc1=O,CHEMBL4445352,nM,128.6,nM,128.6
Cc1cc(=O)c(O)cn1Cc1cc2ccc(OCc3ccccc3)cc2oc1=O,CHEMBL4521148,nM,289.9,nM,289.9
CCc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3cccc(Cl)c3)cc2oc1=O,CHEMBL4475910,nM,424.6,nM,424.6
Cc1cc(=O)c(O)cn1Cc1cc2ccc(OCc3cccc(Cl)c3)cc2oc1=O,CHEMBL4531520,nM,126.5,nM,126.5
Cc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3cccc(F)c3)cc2oc1=O,CHEMBL4561787,nM,14.7,nM,14.7
CCc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3cccc(F)c3)cc2oc1=O,CHEMBL4570780,nM,264.9,nM,264.9
Cc1cc(=O)c(O)cn1Cc1cc2ccc(OCc3cccc(F)c3)cc2oc1=O,CHEMBL4580037,nM,192.6,nM,192.6
Cc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3ccc(F)cc3)cc2oc1=O,CHEMBL4522440,nM,301.3,nM,301.3
CCc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3ccc(F)cc3)cc2oc1=O,CHEMBL4451228,nM,163.1,nM,163.1
Cc1cc(=O)c(O)cn1Cc1cc2ccc(OCc3ccc(F)cc3)cc2oc1=O,CHEMBL4475204,nM,145.1,nM,145.1
CCc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3cc(F)cc(F)c3)cc2oc1=O,CHEMBL4452340,nM,223.1,nM,223.1
C#CCN(C)Cc1ccccc1,CHEMBL673,nM,85.8,nM,85.8
NC(=S)N/N=C/c1ccccc1,CHEMBL243185,nM,10000.0,uM,10.0
NC(=S)N/N=C/c1ccc(O)cc1,CHEMBL242113,nM,10000.0,uM,10.0
COc1ccc(/C=N/NC(N)=S)cc1,CHEMBL398206,nM,10000.0,uM,10.0
Cc1ccc(/C=N/NC(N)=S)cc1,CHEMBL1096479,nM,10000.0,uM,10.0
CN(C)c1ccc(/C=N/NC(N)=S)cc1,CHEMBL241902,nM,10000.0,uM,10.0
CCc1ccc(/C=N/NC(N)=S)cc1,CHEMBL1096480,nM,10000.0,uM,10.0
