canonical_smiles,molecule_chembl_id,standard_units,standard_value,units,value
C=C(C)CN1CC[C@@]23C=C[C@H](O)C[C@@H]2Oc2c(OC)ccc(c23)C1,CHEMBL442287,nM,1100.0,uM,1.1
CCOC(=O)CCN1CC[C@@]23C=C[C@H](O)C[C@@H]2Oc2c(OC)ccc(c23)C1,CHEMBL3604351,nM,2600.0,uM,2.6
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C(=O)CN1CCOCC1)C2,CHEMBL3604352,nM,4900.0,uM,4.9
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C(=O)c1ccc(Br)cc1)C2,CHEMBL3604353,nM,3900.0,uM,3.9
CCN(CC)CC(=O)N1CC[C@@]23C=C[C@H](O)C[C@@H]2Oc2c(OC)ccc(c23)C1,CHEMBL3604354,nM,5600.0,uM,5.6
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCC#N)C2,CHEMBL3604355,nM,33000.0,uM,33.0
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCN(C)C)C2,CHEMBL3604356,nM,1300.0,uM,1.3
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C(=O)NC1CCCCC1)C2,CHEMBL3604357,nM,1300.0,uM,1.3
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C(=O)CCl)C2,CHEMBL3604358,nM,51000.0,uM,51.0
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCOc1ccc(CNc3ccc4[nH]ccc4c3)cc1)C2,CHEMBL3604283,nM,11.25,,7.949
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCOc1ccc3[nH]ccc3c1)C2,CHEMBL3604335,nM,11.53,,7.938
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCC(=O)Nc1ccc3[nH]ccc3c1)C2,CHEMBL3604336,nM,14.83,,7.829
COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCCCCN1CC[C@@]23C=C[C@H](O)C[C@@H]2Oc2c(OC)ccc(c23)C1,CHEMBL3604337,nM,93.97,,7.027
Br.COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,CHEMBL1555,nM,1069.05,,5.971
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CC(C)C(=O)c1ccc(C)cc1)C2,CHEMBL3604344,nM,190.0,uM,0.19
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C(=O)c1ccccc1)C2,CHEMBL3604343,nM,27000.0,uM,27.0
COc1ccc2c3c1O[C@H]1C[C@H](O)C=C[C@@]31CCN(Cc1ccc(Br)cc1)C2,CHEMBL3604342,nM,49000.0,uM,49.0
COc1ccc2c3c1O[C@H]1C[C@H](O)C=C[C@@]31CCN(CC=C(C)C)C2,CHEMBL3604341,nM,6000.0,uM,6.0
COc1ccc2c3c1O[C@H]1C[C@H](O)C=C[C@@]31CCN(CCN1CCOCC1)C2,CHEMBL3604340,nM,84000.0,uM,84.0
COc1ccc2c3c1O[C@H]1C[C@H](O)C=C[C@@]31CCNC2,CHEMBL3604339,nM,15000.0,uM,15.0
C=CCNC(=S)N1CC[C@@]23C=C[C@@H](O)C[C@@H]2Oc2c(OC)cc(Br)c(c23)C1,CHEMBL3604338,nM,51000.0,uM,51.0
Br.COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,CHEMBL1555,nM,1070.0,uM,1.07
COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCCCCN1CC[C@@]23C=C[C@H](O)C[C@@H]2Oc2c(OC)ccc(c23)C1,CHEMBL3604337,nM,94.0,uM,0.094
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCC(=O)Nc1ccc3[nH]ccc3c1)C2,CHEMBL3604336,nM,15.0,uM,0.015
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCOc1ccc3[nH]ccc3c1)C2,CHEMBL3604335,nM,12.0,uM,0.012
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCOc1ccc(CNc3ccc4[nH]ccc4c3)cc1)C2,CHEMBL3604283,nM,11.0,uM,0.011
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,nM,23.0,uM,0.023
O=C(/C=C/c1cc[n+](Cc2ccccc2)cc1)c1cc2cc(Br)ccc2o1.[Br-],CHEMBL3633872,nM,5960.0,uM,5.96
O=C(/C=C/c1cc[n+](Cc2cccc(Cl)c2Cl)cc1)c1cc2ccccc2o1.[Cl-],CHEMBL3633871,nM,3120.0,uM,3.12
O=C(/C=C/c1cc[n+](Cc2ccccc2Br)cc1)c1cc2ccccc2o1.[Br-],CHEMBL3633870,nM,41.0,uM,0.041
O=C(/C=C/c1cc[n+](Cc2ccccc2)cc1)c1cc2ccccc2o1.[Br-],CHEMBL3633869,nM,64.0,uM,0.064
COc1cccc2cc(C(=O)/C=C/c3ccc[n+](Cc4cccc(Cl)c4Cl)c3)oc12.[Cl-],CHEMBL3633868,nM,985.0,uM,0.985
COc1cccc2cc(C(=O)/C=C/c3ccc[n+](Cc4ccc(Cl)cc4)c3)oc12.[Cl-],CHEMBL3633867,nM,11200.0,uM,11.2
COc1cccc2cc(C(=O)/C=C/c3ccc[n+](Cc4ccc(Br)cc4)c3)oc12.[Br-],CHEMBL3633866,nM,10700.0,uM,10.7
COc1cccc2cc(C(=O)/C=C/c3ccc[n+](Cc4ccccc4Br)c3)oc12.[Br-],CHEMBL3633865,nM,27.0,uM,0.027
COc1cccc2cc(C(=O)/C=C/c3ccc[n+](Cc4ccccc4)c3)oc12.[Br-],CHEMBL3633864,nM,3890.0,uM,3.89
O=C(/C=C/c1ccc[n+](Cc2ccc(Cl)c(Cl)c2)c1)c1cc2cc(Br)ccc2o1.[Cl-],CHEMBL3633863,nM,786.0,uM,0.786
O=C(/C=C/c1ccc[n+](Cc2cccc(Cl)c2Cl)c1)c1cc2cc(Br)ccc2o1.[Cl-],CHEMBL3633862,nM,2850.0,uM,2.85
O=C(/C=C/c1ccc[n+](Cc2ccc(Br)cc2)c1)c1cc2cc(Br)ccc2o1.[Br-],CHEMBL3633861,nM,31000.0,uM,31.0
O=C(/C=C/c1ccc[n+](Cc2ccccc2Br)c1)c1cc2cc(Br)ccc2o1.[Br-],CHEMBL3633860,nM,2150.0,uM,2.15
O=C(/C=C/c1ccc[n+](Cc2ccccc2)c1)c1cc2cc(Br)ccc2o1.[Br-],CHEMBL3633859,nM,5410.0,uM,5.41
O=C(/C=C/c1ccc[n+](Cc2ccc([N+](=O)[O-])cc2)c1)c1cc2ccccc2o1.[Br-],CHEMBL3633858,nM,29200.0,uM,29.2
O=C(/C=C/c1ccc[n+](Cc2ccc(Br)cc2)c1)c1cc2ccccc2o1.[Br-],CHEMBL3633857,nM,357.0,uM,0.357
O=C(/C=C/c1ccc[n+](Cc2ccccc2Br)c1)c1cc2ccccc2o1.[Br-],CHEMBL3633525,nM,35.0,uM,0.035
O=C(/C=C/c1ccc[n+](Cc2ccccc2)c1)c1cc2ccccc2o1.[Br-],CHEMBL3633524,nM,58.0,uM,0.058
Nc1c2c(nc3ccccc13)CCCC2,CHEMBL95,nM,100.0,uM,0.1
COc1cc(/C=C(\C(C)=O)C(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)ccc1O,CHEMBL4105187,nM,290.0,uM,0.29
CC(=O)/C(=C\c1ccc(O)cc1)C(=O)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,CHEMBL4082185,nM,2950.0,uM,2.95
COc1cc(/C=C(\C(C)=O)C(=O)NCCCCNc2c3c(nc4ccccc24)CCCC3)ccc1O,CHEMBL4064355,nM,2100.0,uM,2.1
CC(=O)/C(=C\c1ccc(O)cc1)C(=O)NCCCCNc1c2c(nc3ccccc13)CCCC2,CHEMBL4074267,nM,3800.0,uM,3.8
COc1cc(/C=C(\C(C)=O)C(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)ccc1O,CHEMBL4075849,nM,1260.0,uM,1.26
CC(=O)/C(=C\c1ccc(O)cc1)C(=O)NCCCNc1c2c(nc3ccccc13)CCCC2,CHEMBL4061201,nM,9640.0,uM,9.64
COc1cc(CC(C(C)=O)C(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)ccc1O,CHEMBL4083801,nM,80.0,uM,0.08
CC(=O)C(Cc1ccc(O)cc1)C(=O)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,CHEMBL4078137,nM,130.0,uM,0.13
COc1cc(CC(C(C)=O)C(=O)NCCCCNc2c3c(nc4ccccc24)CCCC3)ccc1O,CHEMBL4083153,nM,3680.0,uM,3.68
CC(=O)C(Cc1ccc(O)cc1)C(=O)NCCCCNc1c2c(nc3ccccc13)CCCC2,CHEMBL4093399,nM,1990.0,uM,1.99
COc1cc(CC(C(C)=O)C(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)ccc1O,CHEMBL4063024,nM,5710.0,uM,5.71
CC(=O)C(Cc1ccc(O)cc1)C(=O)NCCCNc1c2c(nc3ccccc13)CCCC2,CHEMBL4084958,nM,8760.0,uM,8.76
CC(=O)CC(=O)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,CHEMBL4085861,nM,570.0,uM,0.57
CC(=O)CC(=O)NCCCCNc1c2c(nc3ccccc13)CCCC2,CHEMBL4074424,nM,90.0,uM,0.09
CC(=O)CC(=O)NCCCNc1c2c(nc3ccccc13)CCCC2,CHEMBL4100399,nM,240.0,uM,0.24
CC(=O)CC(=O)NCCNc1c2c(nc3ccccc13)CCCC2,CHEMBL4080492,nM,460.0,uM,0.46
Clc1ccccc1C[n+]1ccc(Cn2c3c(c4ccccc42)CCCC3)cc1.[Cl-],CHEMBL4159647,nM,6500.0,uM,6.5
Clc1cccc(C[n+]2ccc(Cn3c4c(c5ccccc53)CCCC4)cc2)c1.[Br-],CHEMBL4161962,nM,4800.0,uM,4.8
Clc1ccc(C[n+]2ccc(Cn3c4c(c5ccccc53)CCCC4)cc2)cc1.[Cl-],CHEMBL4169890,nM,25600.0,uM,25.6
Cc1ccccc1C[n+]1ccc(Cn2c3c(c4ccccc42)CCCC3)cc1.[Br-],CHEMBL4174929,nM,8400.0,uM,8.4
Cc1cccc(C[n+]2ccc(Cn3c4c(c5ccccc53)CCCC4)cc2)c1.[Cl-],CHEMBL4166704,nM,5100.0,uM,5.1
Cc1ccc(C[n+]2ccc(Cn3c4c(c5ccccc53)CCCC4)cc2)cc1.[Cl-],CHEMBL4165332,nM,14000.0,uM,14.0
Fc1ccccc1C[n+]1ccc(Cn2c3c(c4ccccc42)CCCC3)cc1.[Cl-],CHEMBL4175629,nM,30000.0,uM,30.0
Fc1cccc(C[n+]2ccc(Cn3c4c(c5ccccc53)CCCC4)cc2)c1.[Br-],CHEMBL4172701,nM,34300.0,uM,34.3
Fc1ccc(C[n+]2ccc(Cn3c4c(c5ccccc53)CCCC4)cc2)cc1.[Cl-],CHEMBL4175199,nM,32800.0,uM,32.8
[Br-].c1ccc(C[n+]2ccc(Cn3c4c(c5ccccc53)CCCC4)cc2)cc1,CHEMBL4169308,nM,30050.0,uM,30.05
Clc1ccccc1C[n+]1cccc(Cn2c3c(c4ccccc42)CCCC3)c1.[Cl-],CHEMBL4161385,nM,36100.0,uM,36.1
Clc1cccc(C[n+]2cccc(Cn3c4c(c5ccccc53)CCCC4)c2)c1.[Cl-],CHEMBL4160961,nM,30040.0,uM,30.04
Clc1ccc(C[n+]2cccc(Cn3c4c(c5ccccc53)CCCC4)c2)cc1.[Cl-],CHEMBL4171576,nM,27300.0,uM,27.3
Fc1ccccc1C[n+]1cccc(Cn2c3c(c4ccccc42)CCCC3)c1.[Cl-],CHEMBL4176078,nM,67690.0,uM,67.69
Fc1cccc(C[n+]2cccc(Cn3c4c(c5ccccc53)CCCC4)c2)c1.[Cl-],CHEMBL4168234,nM,77100.0,uM,77.1
Fc1ccc(C[n+]2cccc(Cn3c4c(c5ccccc53)CCCC4)c2)cc1.[Cl-],CHEMBL4167804,nM,71750.0,uM,71.75
Cc1ccccc1C[n+]1cccc(Cn2c3c(c4ccccc42)CCCC3)c1.[Cl-],CHEMBL4159886,nM,47000.0,uM,47.0
Cc1cccc(C[n+]2cccc(Cn3c4c(c5ccccc53)CCCC4)c2)c1.[Cl-],CHEMBL4169820,nM,16800.0,uM,16.8
Cc1ccc(C[n+]2cccc(Cn3c4c(c5ccccc53)CCCC4)c2)cc1.[Cl-],CHEMBL4159171,nM,15900.0,uM,15.9
[Br-].c1ccc(C[n+]2cccc(Cn3c4c(c5ccccc53)CCCC4)c2)cc1,CHEMBL4173247,nM,48100.0,uM,48.1
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,nM,23.0,uM,0.023
O=C1CCC(=O)N1Cc1cc[n+](Cc2cccc(F)c2)cc1.[Br-],CHEMBL4162941,nM,7190.0,uM,7.19
O=C1c2ccccc2C(=O)N1Cc1cc[n+](Cc2ccccc2F)cc1.[Cl-],CHEMBL4170878,nM,770.0,uM,0.77
Nc1c2c(nc3ccccc13)CCCC2,CHEMBL95,nM,190.0,uM,0.19
C#CCSC[C@@H](N)C(=O)NCCCCNc1c2c(nc3ccccc13)CCCC2,CHEMBL4647757,nM,1210.0,uM,1.21
C=CCSC[C@@H](N)C(=O)NCCCNc1c2c(nc3ccccc13)CCCC2,CHEMBL4633036,nM,880.0,uM,0.88
C=CCSC[C@@H](N)C(=O)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,CHEMBL4639993,nM,300.0,uM,0.3
C#CCSC[C@@H](N)C(=O)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,CHEMBL4639503,nM,560.0,uM,0.56
C=CCSCC(NC(=O)CCCNc1c2c(nc3ccccc13)CCCC2)C(=O)Nc1nc2ccccc2s1,CHEMBL4648566,nM,250.0,uM,0.25
C=CCSCC(NC(=O)CCCCCNc1c2c(nc3ccccc13)CCCC2)C(=O)Nc1nc2ccccc2s1,CHEMBL4642573,nM,250.0,uM,0.25
C=CCSCC(NC(=O)CCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)C(=O)Nc1nc2ccccc2s1,CHEMBL4635342,nM,250.0,uM,0.25
C=CCSCC(NC(=O)CCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)C(=O)Nc1nc2ccccc2s1,CHEMBL4640059,nM,280.0,uM,0.28
C#CCSCC(NC(=O)CCCNc1c2c(nc3ccccc13)CCCC2)C(=O)Nc1nc2ccccc2s1,CHEMBL4637185,nM,250.0,uM,0.25
C#CCSCC(NC(=O)CCCCCNc1c2c(nc3ccccc13)CCCC2)C(=O)Nc1nc2ccccc2s1,CHEMBL4635698,nM,250.0,uM,0.25
C#CCSCC(NC(=O)CCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)C(=O)Nc1nc2ccccc2s1,CHEMBL4633417,nM,250.0,uM,0.25
C#CCSCC(NC(=O)CCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)C(=O)Nc1nc2ccccc2s1,CHEMBL4641182,nM,250.0,uM,0.25
COc1cccc2cc(C(=O)NCCn3ccc(=O)c(OCc4ccccc4)c3C)oc12,CHEMBL4763495,nM,76000.0,uM,76.0
COc1cccc2cc(C(=O)NCCn3ccc(=O)c(O)c3C)oc12,CHEMBL4777813,nM,246000.0,uM,246.0
CCc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CC[N+](C)([O-])[C@@H]1N2C,CHEMBL519475,nM,4.74,nM,4.74
Cc1c(OC(=O)N(C)C)c(=O)ccn1-c1ccccc1,CHEMBL3781198,nM,48800.0,uM,48.8
COc1cccc2cc(C(=O)NCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)oc12,CHEMBL5431944,nM,130.0,uM,0.13
COc1ccc(C(=O)CCC(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)c2ccccc12,CHEMBL5401183,nM,120.0,uM,0.12
