canonical_smiles,molecule_chembl_id,standard_units,standard_value,units,value
COc1cc(C(=O)c2cc(-c3ccccc3)sc2N)cc(OC)c1OC,CHEMBL379867,nM,1300.0,uM,1.3
COc1cc(C(=O)c2sc(-c3cccc([N+](=O)[O-])c3)cc2N)cc(OC)c1OC,CHEMBL387263,nM,970.0,uM,0.97
COc1ccc(-c2cc(N)c(C(=O)c3cc(OC)c(OC)c(OC)c3)s2)cc1OC,CHEMBL217134,nM,1100.0,uM,1.1
COc1cccc(-c2cc(N)c(C(=O)c3cc(OC)c(OC)c(OC)c3)s2)c1,CHEMBL426514,nM,640.0,uM,0.64
COc1ccc(-c2cc(N)c(C(=O)c3cc(OC)c(OC)c(OC)c3)s2)cc1,CHEMBL218188,nM,1100.0,uM,1.1
COc1cc(C(=O)c2sc(-c3ccc(C)cc3)cc2N)cc(OC)c1OC,CHEMBL217797,nM,1100.0,uM,1.1
COc1cc(C(=O)c2sc(-c3ccccc3Cl)cc2N)cc(OC)c1OC,CHEMBL217256,nM,1200.0,uM,1.2
COc1cc(C(=O)c2sc(-c3ccc(F)cc3)cc2N)cc(OC)c1OC,CHEMBL217297,nM,1500.0,uM,1.5
COc1cc(C(=O)c2sc(-c3ccsc3)cc2N)cc(OC)c1OC,CHEMBL217301,nM,1300.0,uM,1.3
COc1cc(C(=O)c2sc(-c3cccs3)cc2N)cc(OC)c1OC,CHEMBL410661,nM,1200.0,uM,1.2
COc1cc(C(=O)c2sc(-c3ccccc3)cc2N)cc(OC)c1OC,CHEMBL217472,nM,1200.0,uM,1.2
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)c(N)c1,CHEMBL217041,nM,1600.0,uM,1.6
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1400.0,uM,1.4
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,3200.0,uM,3.2
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2N)cc1N,CHEMBL216956,nM,1800.0,uM,1.8
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2N)cc1O,CHEMBL386803,nM,1700.0,uM,1.7
COc1ccc(/C=C\c2cc(Br)c(OC)c(OC)c2)cc1,CHEMBL424885,nM,2100.0,uM,2.1
COc1ccc(/C=C\c2cc(OC)c(OC)cc2N)cc1,CHEMBL217336,nM,10000.0,uM,10.0
COc1ccc(/C=C\c2cc(OC)cc(OC)c2)cc1,CHEMBL311636,nM,3500.0,uM,3.5
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL47426,nM,1500.0,uM,1.5
COc1ccc(/C=C\c2cc(OC)cc(OC)c2N)cc1,CHEMBL216433,nM,2400.0,uM,2.4
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2[N+](=O)[O-])cc1,CHEMBL217824,nM,10000.0,uM,10.0
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2N)cc1,CHEMBL217139,nM,2100.0,uM,2.1
COc1ccc(N)c(/C=C\c2cc(OC)c(OC)c(OC)c2)c1,CHEMBL385699,nM,10000.0,uM,10.0
COc1ccc(S(=O)(=O)N2CCc3cccc(NC(=O)c4ccc(F)cc4)c32)cc1,CHEMBL386210,nM,1500.0,uM,1.5
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1200.0,uM,1.2
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,3300.0,uM,3.3
COc1ccc(S(=O)(=O)N2CCc3cccc(NC(C)=O)c32)cc1,CHEMBL216144,nM,1900.0,uM,1.9
COc1ccc(S(=O)(=O)N2CCc3cccc(NCc4ccccc4)c32)cc1,CHEMBL215181,nM,5000.0,uM,5.0
COc1ccc(S(=O)(=O)N2CCc3cccc(NC(=O)c4cccs4)c32)cc1,CHEMBL213971,nM,1700.0,uM,1.7
COc1ccc(S(=O)(=O)N2CCc3cccc(NC(=O)c4ccco4)c32)cc1,CHEMBL216327,nM,1200.0,uM,1.2
COc1ccc(S(=O)(=O)N2CCc3cccc(NC(=O)c4ccncc4)c32)cc1,CHEMBL216379,nM,1100.0,uM,1.1
COc1ccc(S(=O)(=O)N2CCc3cccc(NC(=O)c4ccc([N+](=O)[O-])cc4)c32)cc1,CHEMBL217695,nM,1900.0,uM,1.9
COc1ccc(/C=C/C(=O)c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL9941,nM,10000.0,uM,10.0
COc1ccc(/C=C(\C)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL9859,nM,1800.0,uM,1.8
COc1cc(C(=O)/C(C#N)=C/c2ccc3c(c2)OCO3)cc(OC)c1OC,CHEMBL376715,,,,
COc1ccc(/C=C(\F)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1Br,CHEMBL221195,,,,
COc1ccc(/C=C(\F)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1F,CHEMBL218341,,,,
COc1ccc(/C=C(\F)C(=O)c2cc(OC)c(OC)c(OC)c2)c(F)c1,CHEMBL220599,,,,
COc1cc(C(=O)/C(F)=C/c2ccc(OC)c(OC)c2OC)cc(OC)c1OC,CHEMBL221304,,,,
COc1ccc(/C=C(\F)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1OC,CHEMBL221303,,,,
COc1ccc(/C=C(\F)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL218429,nM,600.0,uM,0.6
COc1ccc(/C=C(\F)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL218541,nM,4600.0,uM,4.6
COc1cc(C(=O)/C(F)=C/c2ccc3c(c2)OCO3)cc(OC)c1OC,CHEMBL221637,,,,
CCOC(=O)/C(=C/c1ccc(OC)c(OC)c1OC)C(=O)c1cc(OC)c(OC)c(OC)c1,CHEMBL221534,,,,
CCOC(=O)/C(=C/c1ccc(OC)c(OC)c1)C(=O)c1cc(OC)c(OC)c(OC)c1,CHEMBL221185,,,,
CCOC(=O)/C(=C\c1ccc(OC)c(O)c1)C(=O)c1cc(OC)c(OC)c(OC)c1,CHEMBL387143,,,,
CCOC(=O)/C(=C/c1ccc(OC)c(O[Si](C)(C)C(C)(C)C)c1)C(=O)c1cc(OC)c(OC)c(OC)c1,CHEMBL221177,,,,
CCOC(=O)/C(=C/c1ccc(OC)cc1)C(=O)c1cc(OC)c(OC)c(OC)c1,CHEMBL386009,,,,
COc1ccc(/C=C(\C#N)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1F,CHEMBL221124,,,,
COc1ccc(/C=C(\C#N)C(=O)c2cc(OC)c(OC)c(OC)c2)c(F)c1,CHEMBL221853,,,,
COc1cc(C(=O)/C(C#N)=C/c2ccc(C(F)(F)F)cc2)cc(OC)c1OC,CHEMBL220604,,,,
COc1cc(C(=O)/C(C#N)=C/c2ccc(OC)c(OC)c2OC)cc(OC)c1OC,CHEMBL220603,,,,
COc1ccc(/C=C(\C#N)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1OC,CHEMBL442044,,,,
COc1ccc(/C=C(\C#N)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL222071,,,,
COc1ccc(/C=C(\C#N)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1O[Si](C)(C)C(C)(C)C,CHEMBL221801,,,,
COc1ccc(/C=C(\C#N)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL222118,,,,
COc1ccc(/C=C(\C#N)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1Br,CHEMBL220831,,,,
COc1ccc(-n2cnnc2-c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL374568,,,,
CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,CHEMBL428647,,,,
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,,,,
COc1ccc(-n2cnnc2-c2cc(OC)c(OC)c(OC)c2)cc1F,CHEMBL220694,,,,
COc1cc(-c2nncn2-c2ccc(N(C)C)cc2)cc(OC)c1OC,CHEMBL221628,nM,4100.0,uM,4.1
COc1ccc(-n2cnnc2-c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL376708,nM,6000.0,uM,6.0
COc1cc(-c2nncn2-c2ccc3c(ccn3C)c2)cc(OC)c1OC,CHEMBL375206,nM,3000.0,uM,3.0
COc1cc(-c2nncn2-c2ccc3c(c2)CCN3C)cc(OC)c1OC,CHEMBL386960,nM,10000.0,uM,10.0
COc1cc(-n2cnnc2-c2ccc3c(ccn3C)c2)cc(OC)c1OC,CHEMBL414531,nM,5600.0,uM,5.6
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,5800.0,uM,5.8
COc1cc(C(=O)c2n[nH]c3c(C#CCO)c(OC)ccc23)cc(OC)c1OC,CHEMBL374257,nM,240.0,nM,240.0
COc1cc(C(=O)c2n[nH]c3c(C#CCO)c(OC)ccc23)cc(OC)c1OC,CHEMBL374257,nM,46.0,nM,46.0
c1ccc(Sc2c[nH]c3ccccc23)cc1,CHEMBL222228,nM,15000.0,uM,15.0
COc1ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)c(-c3ccc(OC)c(O)c3)[nH]c2c1,CHEMBL89341,nM,1600.0,uM,1.6
COc1ccc2c(-c3cc(OC)c(OC)c(OC)c3)c(-c3ccc(OC)c(O)c3)[nH]c2c1,CHEMBL327414,nM,4100.0,uM,4.1
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,2200.0,uM,2.2
COc1ccc(-c2[nH]c3cc(OC)ccc3c2C=O)cc1,CHEMBL145872,,,,
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,3200.0,uM,3.2
COC(=O)c1[nH]c2ccc(OC)cc2c1Sc1cc(OC)c(OC)c(OC)c1,CHEMBL221765,nM,2000.0,uM,2.0
COC(=O)c1[nH]c2ccc(OC)cc2c1Sc1ccccc1,CHEMBL223922,nM,6200.0,uM,6.2
COC(=O)c1[nH]c2ccc(Cl)cc2c1S(=O)(=O)c1cc(OC)c(OC)c(OC)c1,CHEMBL390534,nM,40000.0,uM,40.0
COC(=O)c1[nH]c2ccc(Cl)cc2c1Sc1cc(OC)c(OC)c(OC)c1,CHEMBL381933,nM,2500.0,uM,2.5
COC(=O)c1[nH]c2ccc(Cl)cc2c1Sc1ccc(OC)cc1,CHEMBL376312,nM,40000.0,uM,40.0
CCOC(=O)c1[nH]c2ccccc2c1S(=O)(=O)c1ccccc1,CHEMBL313011,nM,4400.0,uM,4.4
CCOC(=O)c1[nH]c2ccccc2c1Sc1ccccc1,CHEMBL313989,nM,4400.0,uM,4.4
COC(=O)c1[nH]c2ccccc2c1Sc1cc(OC)c(OC)c(OC)c1,CHEMBL389169,nM,2900.0,uM,2.9
COC(=O)c1[nH]c2ccccc2c1S(=O)(=O)c1ccccc1,CHEMBL373536,nM,40000.0,uM,40.0
COC(=O)c1[nH]c2ccccc2c1Sc1ccccc1,CHEMBL286404,nM,8300.0,uM,8.3
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,CHEMBL159,nM,300.0,nM,300.0
COc1cc(C2C(C#N)=C(N)Oc3cc(N(C)C)ccc32)cc(Br)c1OC,CHEMBL196832,nM,8000.0,uM,8.0
COc1cc(C2C(C#N)=C(N)Oc3cc(N(C)C)ccc32)cc2c1OCO2,CHEMBL373137,nM,400.0,nM,400.0
COc1ccc(CCN2C=CC=C3C2=Nc2ccccc2S(=O)(=O)N3C)cc1,CHEMBL223988,nM,3800.0,uM,3.8
COc1ccc(CCN2C=CC=C3C2=Nc2ccccc2N(C)S3(=O)=O)cc1,CHEMBL224711,nM,2400.0,uM,2.4
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C.O.O.O,CHEMBL3545252,nM,500.0,uM,0.5
CC(=O)O[C@@]12COC1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)C(O)[C@@H](NC(=O)N[C@H](C(=O)N4CCC[C@H]4C(=O)NCC(=O)NCC(=O)O)C(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4cccc(N)c4)C21)C3(C)C,CHEMBL426186,nM,1000.0,uM,1.0
CC(=O)O[C@@]12COC1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)C(O)[C@@H](NC(=O)N[C@H](C(=O)N4CCC[C@H]4C(=O)NCC(=O)NCC(=O)OCc4ccccc4)C(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4cccc([N+](=O)[O-])c4)C21)C3(C)C,CHEMBL225259,nM,500.0,uM,0.5
CC(=O)O[C@@]12COC1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)CN)C21)C3(C)C,CHEMBL448780,nM,51000.0,uM,51.0
CC(=O)O[C@@]12COC1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](Cc4ccc(O)cc4)C(=O)O)c4ccccc4)C[C@@](O)([C@@H](OCc4ccccc4)C21)C3(C)C,CHEMBL224592,nM,1000.0,uM,1.0
COC(=O)[C@@H](CCSC)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)N[C@@H](c1ccccc1)[C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OCc3ccccc3)C3[C@]4(OC(C)=O)COC4C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C(=C1C)C2(C)C)C(C)C,CHEMBL388563,nM,2600.0,uM,2.6
CC(=O)O[C@@]12COC1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)N[C@H](C(=O)N4CCC[C@H]4C(=O)NCC(=O)NCC(=O)OCc4ccccc4)C(C)C)c4ccccc4)C[C@@](O)([C@@H](OCc4ccccc4)C21)C3(C)C,CHEMBL388562,nM,300.0,uM,0.3
CC(=O)O[C@@]12COC1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)N[C@H](C(=O)N4CCC[C@H]4C(=O)NCC(=O)NCC(=O)O)C(C)C)c4ccccc4)C[C@@](O)([C@@H](OCc4ccccc4)C21)C3(C)C,CHEMBL387904,nM,500.0,uM,0.5
CC(=O)O[C@@]12COC1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)N[C@H](C(=O)N4CCC[C@H]4C(=O)NCC(=O)OCc4ccccc4)C(C)C)c4ccccc4)C[C@@](O)([C@@H](OCc4ccccc4)C21)C3(C)C,CHEMBL224542,nM,400.0,uM,0.4
CC(=O)O[C@@]12COC1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)C(O)C(NC(=O)N[C@H](C(=O)N4CCC[C@H]4C(=O)NCC(=O)O)C(C)C)c4ccccc4)C[C@@](O)([C@@H](OCc4ccccc4)C21)C3(C)C,CHEMBL390328,nM,600.0,uM,0.6
CC(=O)O[C@@]12COC1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)N[C@H](C(=O)N4CCC[C@H]4C(=O)OCc4ccccc4)C(C)C)c4ccccc4)C[C@@](O)([C@@H](OCc4ccccc4)C21)C3(C)C,CHEMBL224082,nM,500.0,uM,0.5
CC(=O)O[C@@]12COC1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)N[C@H](C(=O)N4CCC[C@H]4C(=O)O)C(C)C)c4ccccc4)C[C@@](O)([C@@H](OCc4ccccc4)C21)C3(C)C,CHEMBL388306,nM,1700.0,uM,1.7
CC(=O)O[C@@]12COC1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)N[C@H](C(=O)OCc4ccccc4)C(C)C)c4ccccc4)C[C@@](O)([C@@H](OCc4ccccc4)C21)C3(C)C,CHEMBL426016,nM,800.0,uM,0.8
CC(=O)O[C@@]12COC1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)N[C@H](C(=O)O)C(C)C)c4ccccc4)C[C@@](O)([C@@H](OCc4ccccc4)C21)C3(C)C,CHEMBL375887,nM,800.0,uM,0.8
COc1cc(C2C(C#N)=C(N)Oc3c2ccc2[nH]ccc32)cc(Br)c1OC,CHEMBL229110,nM,400.0,nM,400.0
COc1cc(C2C(C#N)=C(N)Oc3c2ccc2cc[nH]c32)cc(Br)c1OC,CHEMBL228768,nM,900.0,nM,900.0
COc1cc(Sc2c[nH]c3ccccc23)cc(OC)c1OC,CHEMBL229399,nM,2600.0,uM,2.6
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,2200.0,uM,2.2
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,3200.0,uM,3.2
COc1cc(Sc2c[nH]c3ccc(OCCOCc4ccccc4)cc23)cc(OC)c1OC,CHEMBL387560,nM,40000.0,uM,40.0
COc1cc(Sc2c[nH]c3ccc(OCCO)cc23)cc(OC)c1OC,CHEMBL229623,nM,6800.0,uM,6.8
COc1cc(Sc2c[nH]c3ccc(O)cc23)cc(OC)c1OC,CHEMBL229622,nM,6300.0,uM,6.3
COc1cc(Sc2c[nH]c3ccc(OC(C)C)cc23)cc(OC)c1OC,CHEMBL229675,nM,19000.0,uM,19.0
CCOc1ccc2[nH]cc(Sc3cc(OC)c(OC)c(OC)c3)c2c1,CHEMBL387889,nM,2100.0,uM,2.1
COc1ccc2[nH]c(C)c(Sc3cc(OC)c(OC)c(OC)c3)c2c1,CHEMBL229674,nM,3300.0,uM,3.3
COc1ccc2[nH]cc(Sc3cc(OC)c(OC)c(OC)c3)c2c1,CHEMBL390091,nM,4100.0,uM,4.1
COc1cc(Sc2c[nH]c3ccc(C)cc23)cc(OC)c1OC,CHEMBL229673,nM,2700.0,uM,2.7
COc1cc(Sc2c[nH]c3ccc(N)cc23)cc(OC)c1OC,CHEMBL229562,nM,13000.0,uM,13.0
COc1cc(Sc2c[nH]c3ccc([N+](=O)[O-])cc23)cc(OC)c1OC,CHEMBL388176,nM,16000.0,uM,16.0
COc1cc(Sc2c[nH]c3ccc(F)cc23)cc(OC)c1OC,CHEMBL229561,nM,3300.0,uM,3.3
COc1cc(Sc2c[nH]c3ccc(I)cc23)cc(OC)c1OC,CHEMBL388175,nM,2700.0,uM,2.7
COc1cc(Sc2c[nH]c3ccc(Br)cc23)cc(OC)c1OC,CHEMBL229560,nM,1600.0,uM,1.6
COc1cc(Sc2c(C)[nH]c3ccc(Cl)cc23)cc(OC)c1OC,CHEMBL229511,nM,2700.0,uM,2.7
COc1cc(Sc2c[nH]c3ccc(Cl)cc23)cc(OC)c1OC,CHEMBL389506,nM,2600.0,uM,2.6
Cc1cc(C)cc(Sc2c[nH]c3ccc(Cl)cc23)c1,CHEMBL229510,nM,9400.0,uM,9.4
COc1ccccc1Sc1c[nH]c2ccc(Cl)cc12,CHEMBL374404,nM,11000.0,uM,11.0
COc1cc(Sc2c(C)[nH]c3ccccc23)cc(OC)c1OC,CHEMBL413069,nM,6800.0,uM,6.8
CCCCc1ccc2[nH]c(-c3ccc(OC)cc3)c(/C=N\C)c2c1,CHEMBL376125,nM,1200.0,uM,1.2
COc1cc(C(=O)c2ccc3[nH]ccc3c2)cc(OC)c1OC,CHEMBL395785,nM,2200.0,uM,2.2
CCn1ccc2cc(C(=O)c3cc(OC)c(OC)c(OC)c3)ccc21,CHEMBL230846,nM,1200.0,uM,1.2
COc1cc(C(=O)c2ccc3c(ccn3C)c2)cc(OC)c1OC,CHEMBL230741,nM,1100.0,uM,1.1
COc1cc(C(=O)c2cccc3c2ccn3C)cc(OC)c1OC,CHEMBL395786,nM,1900.0,uM,1.9
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,2900.0,uM,2.9
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1300.0,uM,1.3
COc1cc(C(=O)c2cccc3[nH]ccc23)cc(OC)c1OC,CHEMBL230738,nM,2000.0,uM,2.0
COc1cc(C(=O)c2ccc3c(ccn3CO)c2)cc(OC)c1OC,CHEMBL230747,nM,1800.0,uM,1.8
COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)ccc1O,CHEMBL202930,nM,130.0,uM,0.13
COc1ccc(-c2snnc2-c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL243034,nM,860.0,uM,0.86
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,810.0,uM,0.81
COc1ccc(-c2nnsc2-c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL233192,nM,860.0,uM,0.86
COc1ccc(-c2snnc2-c2cc(OC)c(OC)c(OC)c2)cc1N,CHEMBL398400,nM,680.0,uM,0.68
COc1ccc(-c2snnc2-c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL233013,nM,700.0,uM,0.7
COc1ccc(-c2snnc2-c2cc(OC)c(OC)c(OC)c2)cc1[N+](=O)[O-],CHEMBL234245,nM,2130.0,uM,2.13
COc1ccc(-c2snnc2-c2cc(OC)c(OC)c(OC)c2)cc1OC,CHEMBL234244,nM,720.0,uM,0.72
COc1ccc(S(=O)(=O)Oc2c3ccccc3cc3ccccc23)cc1,CHEMBL392633,nM,560.0,uM,0.56
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,1050.0,uM,1.05
COc1ccc(S(=O)(=O)Oc2c3ccccc3cc3sccc23)cc1,CHEMBL238102,nM,510.0,uM,0.51
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1200.0,uM,1.2
COc1ccc([C@H]2OCO[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL303103,nM,50000.0,uM,50.0
COc1ccc([C@@H]2OCO[C@H]2c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL61572,nM,4000.0,uM,4.0
COc1ccc([C@@H](O)[C@H](O)c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL289686,nM,40000.0,uM,40.0
COc1ccc([C@H](O)[C@@H](O)c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL36556,nM,22000.0,uM,22.0
COc1ccc(C[C@@H](O)c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL246600,nM,5000.0,uM,5.0
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL47426,nM,2200.0,uM,2.2
CN(Cc1ccc2nccnc2c1)C(=O)c1ccc(C(=O)C(F)(F)F)s1,CHEMBL497332,nM,12000.0,uM,12.0
COc1cccc2c1C(=O)c1c(OC)cccc1C2=NO,CHEMBL1210486,,,,
O=C1c2ccccc2C(=NO)c2ccccc21,CHEMBL1208809,,,,
O=C1c2cccc(Cl)c2/C(=N/O)c2cccc(Cl)c21,CHEMBL1210487,,,,
O=C1c2cccc(Cl)c2/C(=N\O)c2cccc(Cl)c21,CHEMBL1210488,,,,
O=C1c2c(Cl)cccc2C(=NO)c2cccc(Cl)c21,CHEMBL1210489,,,,
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,1400.0,uM,1.4
COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,CHEMBL9514,nM,760.0,uM,0.76
COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,CHEMBL61,nM,350.0,uM,0.35
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,CHEMBL378544,nM,130.0,uM,0.13
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,CHEMBL359744,,,,
COc1ccc(C(=O)ON=C2c3ccccc3C(=O)c3ccccc32)cc1,CHEMBL1210549,nM,10000.0,uM,10.0
COc1cc(C(=O)ON=C2c3ccccc3C(=O)c3ccccc32)cc(OC)c1OC,CHEMBL1210550,,,,
COc1ccc(C(=O)O/N=C2\c3cccc(Cl)c3C(=O)c3cccc(Cl)c32)cc1,CHEMBL1210551,nM,10000.0,uM,10.0
COc1cc(C(=O)O/N=C2\c3cccc(Cl)c3C(=O)c3cccc(Cl)c32)cc(OC)c1OC,CHEMBL1210609,,,,
COc1ccc(C(=O)ON=C2c3cccc(Cl)c3C(=O)c3c(Cl)cccc32)cc1,CHEMBL1210610,,,,
COc1ccc(C(=O)ON=C2c3ccccc3C(=O)c3ccccc32)cc1O,CHEMBL1210611,,,,
COc1cc(C(=O)ON=C2c3ccccc3C(=O)c3ccccc32)ccc1O,CHEMBL1210612,,,,
COc1ccc(S(=O)(=O)ON=C2c3ccccc3C(=O)c3ccccc32)cc1,CHEMBL1210613,nM,10000.0,uM,10.0
COc1ccc(S(=O)(=O)O/N=C2\c3cccc(Cl)c3C(=O)c3cccc(Cl)c32)cc1,CHEMBL1210675,,,,
O=C1c2ccccc2C(=NOCc2ccccc2)c2ccccc21,CHEMBL1210676,,,,
COc1ccc(CON=C2c3ccccc3C(=O)c3ccccc32)cc1,CHEMBL1210677,nM,1050.0,uM,1.05
COc1cc(CON=C2c3ccccc3C(=O)c3ccccc32)cc(OC)c1OC,CHEMBL1210678,,,,
COc1ccc(CON=C2c3ccccc3C(=O)c3ccccc32)cc1O,CHEMBL1210679,nM,1430.0,uM,1.43
O=C1c2ccccc2C(=NOCc2ccc(Cl)cc2)c2ccccc21,CHEMBL1210735,,,,
O=C1c2ccccc2C(=NOCc2ccc([N+](=O)[O-])cc2)c2ccccc21,CHEMBL1210736,,,,
